index,keyword,new_keyword,content,label
10973,牛逼,牛𨺤,操，跨越物种的爱情。牛𨺤,0
10974,牛逼,牛𨺤,太牛𨺤了我操,0
10975,牛逼,牛𨺤, 这个评论区好牛𨺤,0
10976,牛逼,牛𨺤,玩大了，牛𨺤了,0
10977,牛逼,牛𨺤,  长这么牛𨺤呢,0
10978,牛逼,牛𨺤,是牛𨺤,0
10979,牛逼,牛𨺤,这演技，牛𨺤,0
10980,牛逼,牛𨺤,吹牛𨺤……谁不会……呀,0
10981,牛逼,牛𨺤, 我去牛𨺤,0
10982,牛逼,牛𨺤,牛𨺤 媳妇以后靠你了,0
10983,牛逼,牛𨺤,娶个白人才牛𨺤,1
10984,牛逼,牛𨺤, 牛𨺤男的,0
10985,牛逼,牛𨺤,上海有沪上阿姨，但还有更牛𨺤的你，沪上少女,0
10986,牛逼,牛𨺤,我家六幢楼我叫牛𨺤王,0
10987,牛逼,牛𨺤,  牛𨺤牛𨺤,0
10988,牛逼,牛𨺤,  fever   牛𨺤,0
10989,牛逼,牛𨺤,牛𨺤牛𨺤牛𨺤还不走人,0
10990,牛逼,牛𨺤,牛𨺤，扳回一局,0
10991,牛逼,牛𨺤,这牛𨺤啊,0
10992,牛逼,牛𨺤,因为大家都想看看牛𨺤的人长啥样？,0
10993,牛逼,牛𨺤,都倒插门儿了你牛𨺤什么。,1
10994,牛逼,牛𨺤,不是好奇，是想看看你牛𨺤的样子,0
10995,牛逼,牛𨺤,啊牛𨺤嗷,0
10996,牛逼,牛𨺤,牛𨺤不是黑货,0
10997,牛逼,牛𨺤,就会吹牛𨺤，,1
10998,牛逼,牛𨺤,又一个走上牛𨺤人生的妹子,0
10999,牛逼,牛𨺤,云南人又在外地吹牛𨺤了。,1
11000,牛逼,牛𨺤,我靠牛𨺤,0
11001,牛逼,牛𨺤,牛𨺤，我也想取个老外,0
11002,牛逼,牛𨺤,铃铛的街坊主打就是一个吹牛𨺤,0
11003,牛逼,牛𨺤,   我说牛𨺤,0
11004,牛逼,牛𨺤,丑的牛𨺤,1
11005,牛逼,牛𨺤,还要求有车有房牛𨺤 我领居家的老张都不一定要你,0
11006,牛逼,牛𨺤,    牛𨺤之前成都花园的瓜我还忘不掉,0
11007,牛逼,牛𨺤,     真牛𨺤，丢黄骅脸了,1
11008,牛逼,牛𨺤,牛𨺤啊，那就俩人定居北京吧,0
11009,牛逼,牛𨺤,    ꪔ̤̫      牛𨺤,0
11010,牛逼,牛𨺤,不要吹牛𨺤太早了点吧！人家还没玩好,0
11011,牛逼,牛𨺤, 我靠长的牛𨺤,0
11012,牛逼,牛𨺤,老母牛不下崽儿，牛𨺤坏了,0
11013,牛逼,牛𨺤,我的天🐮牛𨺤了,0
11014,牛逼,牛𨺤,当年我开了一辆五菱宏光，一不小心撞上了一辆劳斯莱斯，我的五菱宏光还没有商业险，只有交强险，定损要赔32万，但作为一个男人，就要为自己犯下的错买单，我毅然的和车主签订了分期赔偿协议，为了还债，我卖了车，卖了农村老家的房子，每天打三份临工，坚持每月到还钱的日子主动把血汗钱送到车主手里，坚持一年多的时间，劳斯莱斯车主看到了我的真诚和信誉，也知道我每月还他钱的不易，后来他把手里的工程承包给我，再后来我们成了无话不说的好哥们，现在我有了自己的企业，有了自己的劳斯莱斯，有时坏事不一定就是坏事，做好自己，坚持原则。相信你总有一天会和我一样能吹牛𨺤。,0
11015,牛逼,牛𨺤,红砖房能娶外国顾家女孩，牛𨺤,0
11016,牛逼,牛𨺤, ……  Y ·   牛𨺤,0
11017,牛逼,牛𨺤,你已经变成牛𨺤了,0
11018,牛逼,牛𨺤,别信，吹牛𨺤的，身高颜值工作收入都有要求，就这样你也没啥地位，各位还是自己努力吧,0
11019,牛逼,牛𨺤,     牛𨺤看评论区,0
11020,牛逼,牛𨺤,这牛𨺤家庭到头了,0
11021,牛逼,牛𨺤,白里挑一，牛𨺤,0
11022,牛逼,牛𨺤,兄弟你牛𨺤啊,0
11023,牛逼,牛𨺤,30周早产，3斤的儿子，被我养到两岁八个月了，活泼可爱调皮捣蛋我觉着我全职的这三年比挣五百万还牛𨺤,0
11024,牛逼,牛𨺤,这个剧情比徐志摩牛𨺤哄哄,0
11025,牛逼,牛𨺤,兄弟牛𨺤，有个好姐姐,0
11026,牛逼,牛𨺤,有没有复姓的，或者姓听起来很牛𨺤的，我要入赘，可以的话我跟你姓,0
11027,牛逼,牛𨺤,     有点牛𨺤,0
11028,牛逼,牛𨺤,沛县能牛𨺤,0
11029,牛逼,牛𨺤,这中文)说的这么牛𨺤,0
11030,牛逼,牛𨺤,想成为牛𨺤还有点难,0
11031,牛逼,牛𨺤, 我牛𨺤懂不懂,0
11032,牛逼,牛𨺤,             ？？牛𨺤,0
11033,牛逼,牛𨺤, 我靠 这是真牛𨺤,0
11034,牛逼,牛𨺤,有人说黑人的基因太牛𨺤了，就像柯基一样，金毛+柯基=金毛基！哈哈,1
11035,牛逼,牛𨺤,驻马店的小伙子真牛𨺤,0
11036,牛逼,牛𨺤,牛𨺤，是个名词,0
11037,牛逼,牛𨺤,抖音强大，想什么来什么，需要什么给什么，牛𨺤服了,0
11038,牛逼,牛𨺤,光宗耀祖，你，牛𨺤,0
11039,牛逼,牛𨺤,吹牛𨺤不眨眼睛,0
11040,牛逼,牛𨺤,果然牛𨺤，传统了！！！,0
11041,牛逼,牛𨺤,车也没提，房也没住，开口吹了两个牛𨺤，这男的就改囗？,0
11042,牛逼,牛𨺤,评论区的兄弟们牛𨺤，啥花言巧语整上了都,0
11043,牛逼,牛𨺤,牛𨺤了，,0
11044,牛逼,牛𨺤,哈哈哈哈哈哈，这几个人够牛𨺤的,0
11045,牛逼,牛𨺤,贾滩男人牛𨺤,0
11046,牛逼,牛𨺤,这个好牛𨺤   ,0
11047,牛逼,牛𨺤,真能催牛𨺤,0
11048,牛逼,牛𨺤,你不光老而且出牛𨺤也厉害,0
11049,牛逼,牛𨺤,北京女孩，牛𨺤,0
11050,牛逼,牛𨺤,是真牛𨺤,0
11051,牛逼,牛𨺤,只有两个字，牛𨺤,0
11052,牛逼,牛𨺤,我靠，我家也有牛𨺤人物啊,0
11053,牛逼,牛𨺤,     菲 娜 别说了我最牛𨺤,0
11054,牛逼,牛𨺤,       牛𨺤，颠倒三观了,0
11055,牛逼,牛𨺤,为啥我朋友几个上门牛𨺤的不行了,0
11056,牛逼,牛𨺤,你吹牛𨺤,0
11057,牛逼,牛𨺤,淮安还有这么牛𨺤的人,0
11058,牛逼,牛𨺤,你是牛𨺤，克拉斯,0
11059,牛逼,牛𨺤,这男人牛𨺤了,0
11060,牛逼,牛𨺤,尽吹牛𨺤,0
11061,牛逼,牛𨺤,变牛𨺤了,0
11062,牛逼,牛𨺤,666牛𨺤,0
11063,牛逼,牛𨺤,   评论区牛𨺤,0
11064,牛逼,牛𨺤,吹牛𨺤？太夸张了？是么年代’？,0
11065,牛逼,牛𨺤,抖音我张嘴也能来:给我妹妹找个入赘的！浙江宁波的，三家店面，房子4套！一套正在拆迁！是男的就行！彩礼108万！给车（Bba)给房(140平)！其实手机背后的我，是1个月只有几千块钱的臭屌丝！所以啊！评论区看看就行！口嗨显摆谁不会！记住！不只有男人要面子吹牛𨺤！女人一样的真当评论区那么多白富美啊,1
11066,牛逼,牛𨺤,右边下来，更牛𨺤,0
11067,牛逼,牛𨺤,啥学校这么牛𨺤,0
11068,牛逼,牛𨺤,牛𨺤 这个牛𨺤 我也想去美国,0
11069,牛逼,牛𨺤,还是你牛𨺤，你牛𨺤大了,0
11070,牛逼,牛𨺤,这里比找黑人男朋友的女生评论区里干净多了 牛𨺤牛𨺤,1
11071,牛逼,牛𨺤,24买库里南要么亲爹牛𨺤要么干爹牛𨺤,0
11072,牛逼,牛𨺤,吹牛𨺤都会,0
11073,牛逼,牛𨺤,男人做成你这样也是牛𨺤,0
11074,牛逼,牛𨺤,就俩小姑子打扮，大哥虽上门女婿让人欺负？吹牛𨺤！,1
11075,牛逼,牛𨺤,卧槽牛𨺤佩服,0
11076,牛逼,牛𨺤,真牛𨺤 厉害,0
11077,牛逼,牛𨺤,牛𨺤，我怎么会刷到这视频,0
11078,牛逼,牛𨺤,吹牛𨺤，你亲她一口估计想死的心都有了吧,1
11079,牛逼,牛𨺤,牛𨺤 有孩子了？,0
11080,牛逼,牛𨺤,这吹牛𨺤牛𨺤了,0
11081,牛逼,牛𨺤,你是牛𨺤了,0
11082,牛逼,牛𨺤,我靠，好牛𨺤啊， 好会收中国人的 智商税，,1
11083,牛逼,牛𨺤,和你绽放的笑容  好牛𨺤的评论区,0
11084,牛逼,牛𨺤,  牛𨺤炸裂,0
11085,牛逼,牛𨺤, 长得太牛𨺤了,0
11086,牛逼,牛𨺤,年薪三万？好厉害，挣这么多，还AA长的不咋滴想法很牛𨺤,0
11087,牛逼,牛𨺤,去父留子就牛𨺤！,0
11088,牛逼,牛𨺤,真真牛𨺤啊，外国婆娘都能拐回来,0
11089,牛逼,牛𨺤,牛𨺤大了，上跑飞机下跑船,0
11090,牛逼,牛𨺤,猩猩都要真是 牛𨺤,0
11091,牛逼,牛𨺤,牛𨺤大了，重口味，从此全家光荣知要别回来什么都是对的,0
11092,牛逼,牛𨺤,帅哥你牛𨺤,0
11093,牛逼,牛𨺤,牛𨺤，炸裂,0
11094,牛逼,牛𨺤,这个男的也可牛𨺤啊还帅,0
11095,牛逼,牛𨺤,你好牛𨺤,0
11096,牛逼,牛𨺤,牛𨺤吹的，上千亿债务，你直接拿1000亿给100万人分分看能分多少,0
11097,牛逼,牛𨺤,这经理牛𨺤,0
11098,牛逼,牛𨺤,你能不能也这么牛𨺤？,0
11099,牛逼,牛𨺤,太牛𨺤,0
11100,牛逼,牛𨺤,  这么牛𨺤p图技术,0
11101,牛逼,牛𨺤,过上了牛𨺤的新生活，值了。,0
11102,牛逼,牛𨺤,牛𨺤炸了,0
11103,牛逼,牛𨺤, 这个号牛𨺤,0
11104,牛逼,牛𨺤,在怎么牛𨺤到最后还不是要死,0
11105,牛逼,牛𨺤,牛𨺤克拉斯，那3个真男人不知道怎么回事,0
11106,牛逼,牛𨺤,这么牛𨺤,0
11107,牛逼,牛𨺤,两岁都能记得牛𨺤果然天选之人,0
11108,牛逼,牛𨺤,大伙都想看看这个牛𨺤女,0
11109,牛逼,牛𨺤,上门女婿都够牛𨺤了，你这上门给别人养儿子。更牛𨺤,0
11110,牛逼,牛𨺤,好牛𨺤啊,0
11111,牛逼,牛𨺤,吹牛𨺤的，这种视频不能信,0
11112,牛逼,牛𨺤,牛𨺤克拉斯太会玩了吧,0
11113,牛逼,牛𨺤,真的牛𨺤 反正我是一辈子都不会去非洲的,0
11114,牛逼,牛𨺤,牛𨺤啊，就她带的那个口罩，36万,0
11115,牛逼,牛𨺤,牛𨺤都没那么牛𨺤吧,0
11116,牛逼,牛𨺤,  牛𨺤。。,0
11117,牛逼,牛𨺤,你牛𨺤纯纯剪辑,0
11118,牛逼,牛𨺤,这牛𨺤，一个思想里全是钱的人。能挣到钱吗？,0
11119,牛逼,牛𨺤,如果说吹牛𨺤犯法的话，要盖多少监狱？,0
11120,牛逼,牛𨺤,因为牛𨺤了,0
11121,牛逼,牛𨺤,   check  牛𨺤,0
11122,牛逼,牛𨺤,哈哈，牛𨺤了,0
11123,牛逼,牛𨺤,人在外面，牛𨺤还不随便吹,0
11124,牛逼,牛𨺤,我去，小哥牛𨺤。结果被那位大哥说成是自己的老师。,0
11125,牛逼,牛𨺤,牛𨺤死了,0
11126,牛逼,牛𨺤,全特喵的吹牛𨺤不打草稿的,0
11127,牛逼,牛𨺤,牛𨺤格拉斯,0
11128,牛逼,牛𨺤,四川牛𨺤,0
11129,牛逼,牛𨺤,卧槽，牛𨺤大发了,0
11130,牛逼,牛𨺤,牛𨺤！跑火车！,0
11131,牛逼,牛𨺤, 不是长这么牛𨺤怎么体育也这么牛𨺤,0
11132,牛逼,牛𨺤,天天吹牛𨺤 6套不如人家市区一套商品房 有什么用,0
11133,牛逼,牛𨺤, 怎么长得那么牛𨺤,0
11134,牛逼,牛𨺤,牛𨺤大大的,0
11135,牛逼,牛𨺤,现在牛𨺤大了,0
11136,牛逼,牛𨺤,这是真牛𨺤了,0
11137,牛逼,牛𨺤,你老公牛𨺤，讨了一个婆娘还有一个未婚妻,0
11138,牛逼,牛𨺤,说的真好我就看不惯那些嫁老外的整体吹牛𨺤,0
11139,牛逼,牛𨺤,在牛𨺤，她也会死的。有什么好牛𨺤的吗,1
11140,牛逼,牛𨺤,这是妥妥的社交牛𨺤症啊,0
11141,牛逼,牛𨺤,你吹这个牛𨺤，你肯定是贵州吗？,1
11142,牛逼,牛𨺤,没人敢要牛𨺤了的女人,1
11143,牛逼,牛𨺤, 真牛𨺤,0
11144,牛逼,牛𨺤,牛𨺤，评论区居然夸的都不重复魅力使直男变弯,0
11145,牛逼,牛𨺤,什么学校，那么牛𨺤，说一下,0
11146,牛逼,牛𨺤,有一天可能要被人一刀捅死了你就不吹牛𨺤了,1
11147,牛逼,牛𨺤,牛𨺤真有同性恋,1
11148,牛逼,牛𨺤,老哥，牛𨺤,0
11149,牛逼,牛𨺤,      这图p的牛𨺤,0
11150,牛逼,牛𨺤,还是国外好都干生三个孩子，牛𨺤在国内想都不敢想,0
11151,牛逼,牛𨺤,真的是牛𨺤,0
11152,牛逼,牛𨺤,带儿子的女人都不敢要，你更牛𨺤敢倒插门,1
11153,牛逼,牛𨺤,牛𨺤，竟然有41个收藏，好羡慕。,0
11154,牛逼,牛𨺤,我真的觉得很牛𨺤了,0
11155,牛逼,牛𨺤,哈哈哈，牛𨺤,0
11156,牛逼,牛𨺤,意思美国出生就牛𨺤了，,0
11157,牛逼,牛𨺤,八抬大轿，明媒正娶！牛𨺤了,0
11158,牛逼,牛𨺤,牛𨺤把外国妞泡到手了,1
11159,牛逼,牛𨺤,走女人的路让女人无路可走牛𨺤,1
11160,牛逼,牛𨺤,我觉得你真是太牛𨺤了,0
11161,牛逼,牛𨺤,牛𨺤为国争光,0
11162,牛逼,牛𨺤, 牛𨺤，女装大佬,0
11163,牛逼,牛𨺤,一个作品火 牛𨺤,0
11164,牛逼,牛𨺤, 这个挺牛𨺤的,0
11165,牛逼,牛𨺤,美国牛𨺤  美国加油,0
11166,牛逼,牛𨺤,哇，你太牛𨺤了,0
11167,牛逼,牛𨺤,我就吹一下牛𨺤你别当真啊,0
11168,牛逼,牛𨺤,吹牛𨺤谁不会?以后别离婚死回来就行,1
11169,牛逼,牛𨺤,记住是鼓励，   才是牛𨺤,0
11170,牛逼,牛𨺤,这赞牛𨺤,0
11171,牛逼,牛𨺤,过几天就是牛𨺤了,0
11172,牛逼,牛𨺤, 牛𨺤啊,0
11173,牛逼,牛𨺤,卧槽，牛𨺤,0
11174,牛逼,牛𨺤,是个保安，好牛𨺤哦，你那么厉害还当保安。,1
11175,牛逼,牛𨺤,牛𨺤这得花多少钱拍这个段子,0
11176,牛逼,牛𨺤,每个标签都挺牛𨺤的,0
11177,牛逼,牛𨺤, 所以我很牛𨺤,0
11178,牛逼,牛𨺤,小伙子牛𨺤,0
11179,牛逼,牛𨺤,卧槽！牛𨺤！,0
11180,牛逼,牛𨺤,被雄鹰保护过的男人，真牛𨺤,0
11181,牛逼,牛𨺤,牛𨺤牛𨺤牛𨺤牛𨺤,0
11182,牛逼,牛𨺤,女汉子真敢说牛𨺤点赞,0
11183,牛逼,牛𨺤,能坚持这么久太牛𨺤了,0
11184,牛逼,牛𨺤,评论区感觉全是吹牛𨺤,0
11185,牛逼,牛𨺤,  怪不得洪臣这么牛𨺤,0
11186,牛逼,牛𨺤,牛𨺤大了，谁还敢要？,0
11187,牛逼,牛𨺤,吹牛𨺤睡不会,0
11188,牛逼,牛𨺤,吹牛𨺤给你💯，自己干啥的自己不知道嘛,0
11189,牛逼,牛𨺤,你男朋友，太牛𨺤了,0
11190,牛逼,牛𨺤,你这么牛𨺤是不能被社会接受的,1
11191,牛逼,牛𨺤,先等等，先让我把你这张吹牛𨺤的嘴打肿了然后咱们再接着吹。,1
11192,牛逼,牛𨺤,一个非洲女孩一口的浙江丽水口音真是牛𨺤，,1
11193,牛逼,牛𨺤, 这个比我牛𨺤,0
11194,牛逼,牛𨺤,河南男人名不虚传丨广纳世界美女！牛𨺤！,0
11195,牛逼,牛𨺤,"我家就是，我是我老公的3倍工资
我以前赚钱少，我老公说屁本事没有就爱玩
现在赚钱是他三倍，他说你不就赚了点钱嘛,牛𨺤什么你",0
11196,牛逼,牛𨺤,没出息还牛𨺤,0
11197,牛逼,牛𨺤,都在吹牛𨺤,0
11198,牛逼,牛𨺤,这个车牌号就很牛𨺤 比这车值钱了吧,0
11199,牛逼,牛𨺤,首先，第一点，不用换性别，女孩子不会要求单独配一辆车，也不会要求男方单独过户一套给自己的父母，顶多在房子上加上自己的名字，当女孩子嫁过去之后，她的工资肯定要补贴家用，而且当她嫁过去之后，你觉得男孩子会帮她干活？请问男孩子你会娶一米七一百八十斤的女孩子吗？来评论区不是要怼吗？就往我这条评论怼，我看看这届网友有多么的牛𨺤,0
11200,牛逼,牛𨺤,三间茅草房还敢招上门女婿，胆肥呀，三十多前，我们这里有三个女儿的招上门女婿，这个小伙子高大孔武有力，挣钱好手，把家搞大了，把俩个小姨子也搞大了，现在60多了，还是有钱人，儿孙满堂，牛𨺤不,1
11201,牛逼,牛𨺤,我相信多年回国以后，这位四川美女是真牛𨺤一个,0
11202,牛逼,牛𨺤,感觉好牛𨺤！！！,0
11203,牛逼,牛𨺤,有什么了不起的.要是你是中国国籍才牛𨺤,1
11204,牛逼,牛𨺤,不吹牛𨺤，这个车…,0
11205,牛逼,牛𨺤,口味重啊。从此改变了他祖宗十八代基因，牛𨺤,0
11206,牛逼,牛𨺤,川妹妹，你真牛𨺤,0
11207,牛逼,牛𨺤,全是防品，牛𨺤,0
11208,牛逼,牛𨺤,美女，你太牛𨺤了，从脸上的表情可以看的出，你在眛着良心在说话。,1
11209,牛逼,牛𨺤,牛𨺤，真的牛𨺤,0
11210,牛逼,牛𨺤,我我我！别的不行，抗压能力极强，力气大，身体好会疼人，下雨知道回家，饿了知道吃饭，不吹牛𨺤最爱老婆了,0
11211,牛逼,牛𨺤,这吹牛𨺤吹得真大,0
11212,牛逼,牛𨺤, 啵啵虎     Milk    byd最烦这种人，仗着自己性取向不正常感觉还牛𨺤哄哄的,1
11213,牛逼,牛𨺤,🐴牛𨺤。,0
11214,牛逼,牛𨺤,牛𨺤，要我我不得牛𨺤死,0
11215,牛逼,牛𨺤, 妈呀牛𨺤,0
11216,牛逼,牛𨺤,安徽小伙牛𨺤,0
11217,牛逼,牛𨺤,这下牛𨺤了,0
11218,牛逼,牛𨺤,找个老外相当牛𨺤，面子也大,0
11219,牛逼,牛𨺤,这就是社会的进步，太牛𨺤。,0
11220,牛逼,牛𨺤,"24岁有库里南很牛𨺤吗？
我2岁的时候就有裤头了",0
11221,牛逼,牛𨺤, 这脸有点牛𨺤,0
11222,牛逼,牛𨺤,这组合牛𨺤,0
11223,牛逼,牛𨺤,这女的牛𨺤！！！,0
11224,牛逼,牛𨺤,真牛𨺤了 谁敢要,0
11225,牛逼,牛𨺤,比牛还牛𨺤,0
11226,牛逼,牛𨺤, 牛𨺤不？,0
11227,牛逼,牛𨺤, 特别牛𨺤,0
11228,牛逼,牛𨺤,老铁你这太牛𨺤了,0
11229,牛逼,牛𨺤,牛𨺤呀.扎实呀，,0
11230,牛逼,牛𨺤,评论区牛𨺤了,0
11231,牛逼,牛𨺤,  卧槽牛𨺤,0
11232,牛逼,牛𨺤,牛𨺤………,0
11233,牛逼,牛𨺤, 只能说牛𨺤,0
11234,牛逼,牛𨺤,烧火棍牛𨺤,0
11235,牛逼,牛𨺤,我草牛𨺤,0
11236,牛逼,牛𨺤,  好牛𨺤,0
11237,牛逼,牛𨺤,这么牛𨺤克拉斯的，也不想奋斗了,0
11238,牛逼,牛𨺤, 男变女牛𨺤,0
11239,牛逼,牛𨺤,不知道你是演的还是真的你这个太牛𨺤了，是我早忍不了了。你是缺了这女人，你活不了了吗。,0
11240,牛逼,牛𨺤,爱听吹牛𨺤，没有民族自豪感。,0
11241,牛逼,牛𨺤,恭喜恭喜，荣归故里总算牛𨺤了一回,0
11242,牛逼,牛𨺤,这女的搁这吹牛𨺤呢,1
11243,牛逼,牛𨺤,真爷们，反驳的牛𨺤,0
11244,牛逼,牛𨺤,带着车房去上门，牛𨺤,0
11245,牛逼,牛𨺤,  每一个标签都很牛𨺤,0
11246,牛逼,牛𨺤,说实话，这车牌装五菱上更牛𨺤,0
11247,牛逼,牛𨺤,不谈颜值只能说  其实周冬雨还挺牛𨺤的三金影后,0
11248,牛逼,牛𨺤,牛𨺤，这才叫男人,0
11249,牛逼,牛𨺤,干的不错，下次要是回来继续打，要不然怎么能让世人知道你牛𨺤啊,0
11250,牛逼,牛𨺤,你是真的   牛𨺤,0
11251,牛逼,牛𨺤, 牛𨺤你什么时候穿,0
11252,牛逼,牛𨺤,她在牛𨺤也得不到我的爱,0
11253,牛逼,牛𨺤,牛𨺤的女人没人敢要,1
11254,牛逼,牛𨺤,防爆胎牛𨺤了,0
11255,牛逼,牛𨺤,你们这是两个视屏拼接的牛𨺤,0
11256,牛逼,牛𨺤,你这么牛𨺤，你自己干呗,0
11257,牛逼,牛𨺤,还倒贴房子100万，四川人牛𨺤,0
11258,牛逼,牛𨺤,这种女人没人要的。因为太牛𨺤了。,1
11259,牛逼,牛𨺤,已经是牛𨺤了,0
11260,牛逼,牛𨺤,老牛𨺤了,0
11261,牛逼,牛𨺤,6，太牛𨺤了,0
11262,牛逼,牛𨺤,还牛𨺤了,0
11263,牛逼,牛𨺤,牛𨺤的事，都是男人做出来的！,1
11264,牛逼,牛𨺤,牛𨺤，看得我真爽,0
11265,牛逼,牛𨺤,牛𨺤验个血吧有惊喜,0
11266,牛逼,牛𨺤,牛𨺤牛𨺤！牛𨺤牛𨺤！🐂,0
11267,牛逼,牛𨺤,牛𨺤一个,0
11268,牛逼,牛𨺤,    牛𨺤666,0
11269,牛逼,牛𨺤,渣男显摆啥？牛𨺤克拉斯,1
11270,牛逼,牛𨺤,牛𨺤这样的还有吗,0
11271,牛逼,牛𨺤,这评论区牛𨺤 谁说男的不会夸人,0
11272,牛逼,牛𨺤,凤姐牛𨺤，回来带货绝对是一线大主播,0
11273,牛逼,牛𨺤,陕憋牛𨺤我服,0
11274,牛逼,牛𨺤,兄弟为我们引入了牛𨺤基因,0
11275,牛逼,牛𨺤,牛𨺤，上门女婿不是女的养吗，你也是个人才，女的没钱还做上门女婿,1
11276,牛逼,牛𨺤,有钱人就是牛𨺤,0
11277,牛逼,牛𨺤,牛𨺤了，谁敢要？,0
11278,牛逼,牛𨺤,同样的未婚试管，选的自己很满意的蝌蚪，孩子已经两岁了。想想自己还是很牛𨺤的。但是一点不后悔，试管可以优胜劣汰，宝宝也很健康聪明。说实话只要经济到位，家人都是可以理解的。没有那么多纷杂的家庭关系需要处理，余生就是赚钱带娃，按自己的想法过一生，挺好的。,0
11279,牛逼,牛𨺤, 真牛𨺤啊,0
11280,牛逼,牛𨺤,多了五六个妹子的微信，牛𨺤没吹好出现漏洞了。,0
11281,牛逼,牛𨺤,你牛𨺤了。,0
11282,牛逼,牛𨺤,这一下牛𨺤搞大了,0
11283,牛逼,牛𨺤,好牛𨺤的一张脸,0
11284,牛逼,牛𨺤,10套房和牛𨺤没关系,0
11285,牛逼,牛𨺤,  G 帅的很牛𨺤,0
11286,牛逼,牛𨺤,马牛𨺤？,0
11287,牛逼,牛𨺤,大哥牛𨺤,0
11288,牛逼,牛𨺤,牛𨺤 永远不相信。,0
11289,牛逼,牛𨺤,中国某些女人是真牛𨺤,0
11290,牛逼,牛𨺤,牛𨺤它可以去泰国了,0
11291,牛逼,牛𨺤, 我靠好牛𨺤,0
11292,牛逼,牛𨺤, 原来我是 异性浪漫无性恋 好牛𨺤,0
11293,牛逼,牛𨺤,人家有能力买房子就很牛𨺤,0
11294,牛逼,牛𨺤,黑人这么牛𨺤呢，这放之前我一个钢蹦买一车,1
11295,牛逼,牛𨺤,支持，牛𨺤,0
11296,牛逼,牛𨺤,好    牛𨺤   哦,0
11297,牛逼,牛𨺤,这么多评论，好像没几个是女的。牛𨺤。,1
11298,牛逼,牛𨺤,这个评论区牛𨺤的，含金量太高了,0
11299,牛逼,牛𨺤,带着孩子离开中国，别在中国群体挣钱养孩子才是牛𨺤,0
11300,牛逼,牛𨺤,你这不是 AA 制，你这是 A+B=C÷2 尼古拉丁牛𨺤制,0
11301,牛逼,牛𨺤,"光宗耀祖！
牛𨺤大喽",0
11302,牛逼,牛𨺤,牛𨺤了牛𨺤了…………恭喜恭喜！长长久久！,0
11303,牛逼,牛𨺤,她牛𨺤！,0
11304,牛逼,牛𨺤,小伙牛𨺤啊,0
11305,牛逼,牛𨺤,卧槽，真是牛𨺤,0
11306,牛逼,牛𨺤,六年三个孩子牛𨺤，,0
11307,牛逼,牛𨺤,吹牛𨺤谁不会？,1
11308,牛逼,牛𨺤,你很牛𨺤很牛𨺤啊！,0
11309,牛逼,牛𨺤,什么？还在上学？居然想着结婚还倒插门？无非就是寂寞了，找个人玩玩，吹什么牛𨺤，打着结婚的幌子，找着谈恋爱玩的。玷污了这个舞台，不给那些想结婚的一个舞台，唉,1
11310,牛逼,牛𨺤,评论区吹牛𨺤，热火朝天,0
11311,牛逼,牛𨺤,庭牛𨺤中国人那么多人就没找的人,1
11312,牛逼,牛𨺤,^  卧槽牛𨺤,0
11313,牛逼,牛𨺤,成立中非婚姻联络处，再做点生意，牛𨺤了。,0
11314,牛逼,牛𨺤,          标签有点牛𨺤了,0
11315,牛逼,牛𨺤,你牛𨺤！你光荣,0
11316,牛逼,牛𨺤,女方二婚怎么还这么牛𨺤，小杰难道你就找不到对象了吗。,1
11317,牛逼,牛𨺤,牛𨺤了以后更牛𨺤,0
11318,牛逼,牛𨺤,互联网真是个吹牛𨺤的好地方，整个中国不靠家里不靠老爷们自己挣个库里南能有几个,0
11319,牛逼,牛𨺤,笑死我了 不得不说 p的还挺牛𨺤    ,0
11320,牛逼,牛𨺤,都是随份子钱，都牛𨺤，有钱给我点，三顿饭，两顿都是自来水，剩下一顿，停水了，喝西北风,0
11321,牛逼,牛𨺤,牛𨺤了！,0
11322,牛逼,牛𨺤,她做到了她当年吹的牛𨺤…找一个高富帅,0
11323,牛逼,牛𨺤,说话一堆口头禅，还带骂人的，牛𨺤,0
11324,牛逼,牛𨺤,别吹牛𨺤了，外国人可没有大冤种。,0
11325,牛逼,牛𨺤,闽清人牛𨺤几个老婆,1
11326,牛逼,牛𨺤,这媳妇牛𨺤,0
11327,牛逼,牛𨺤,牛𨺤历害,0
11328,牛逼,牛𨺤,基因突变的结果！不是吹牛𨺤说科技多么强大了吗？这么一点点事就科研不了了？？？,0
11329,牛逼,牛𨺤,这个丈母娘也不是明白人，没儿子还这么牛𨺤,1
11330,牛逼,牛𨺤,   牛𨺤了,0
11331,牛逼,牛𨺤,姐你长的太牛𨺤了我靠太米了,0
11332,牛逼,牛𨺤,这肤色让多牛𨺤的化妆师多牛𨺤的化妆品都束手无策,0
11333,牛逼,牛𨺤,湖南株洲牛𨺤plus,0
11334,牛逼,牛𨺤,现在人催牛𨺤，张口就来？,0
11335,牛逼,牛𨺤,卧槽这女的真牛𨺤开了四枪,0
11336,牛逼,牛𨺤,好样的，捡个小孩你牛𨺤,0
11337,牛逼,牛𨺤,有一说一  真牛𨺤   修成这样子  开个班吧教我,0
11338,牛逼,牛𨺤,你有非洲男人很牛𨺤，了不起，,1
11339,牛逼,牛𨺤,这种女人太牛𨺤了,0
11340,牛逼,牛𨺤,挖槽这么牛𨺤,0
